T0000632	269641	150	INDEX NUMBERS		
T0000671	269642	150	ECONOMIC INDICATORS		
T0005655	269643	150	PRICE INDICES		
T0004276	269644	150	SOCIAL INDICATORS		
T0000662	269645	150	COST OF LIVING INDICES		
T0000633	269646	150	INPUT-OUTPUT ANALYSIS		
T0000666	269649	150	ECONOMIC ANALYSIS		
T0000637	269650	150	LINEAR PROGRAMMING		
T0000689	269651	150	NATIONAL ACCOUNTS		
T0000660	269652	150	COMPETITION		
T0002636	269653	150	FREE TRADE		
T0004956	269654	150	COMPUTER PROGRAMMING		
T0005127	269655	150	GAME THEORY		
T0005133	269656	150	MATHEMATICS		
T0005134	269657	150	MATRICES		
T0009786	269658	150	RESOURCES ALLOCATION		
T0000639	269659	150	MANAGERIAL ECONOMICS		
T0001927	269660	150	MANAGEMENT		
T0009542	269661	150	NET MATERIAL PRODUCT		
T0001810	269662	150	INDUSTRIAL PRODUCTION		
T0000644	269663	150	MULTIPLIER (ECONOMICS)		
T0000659	269664	150	BUSINESS CYCLES		
T0000680	269665	150	ECONOMIC STRUCTURE		
T0010058	269666	150	ECONOMIES IN TRANSITION		
T0000646	269667	150	PRODUCTION		
T0001482	269670	150	AGRICULTURAL PRODUCTION		
T0001938	269671	150	OVERPRODUCTION		
T0001824	269672	150	PRODUCTIVITY		
T0001944	269673	150	PRODUCTION CONTROL		
T0007235	269674	150	PRODUCTION DIVERSIFICATION		
T0001945	269675	150	PRODUCTION ENGINEERING		
T0001876	269676	150	PRODUCTION PLANNING		
T0001823	269677	150	PRODUCTION SPECIALIZATION		
T0001947	269678	150	PRODUCTION STANDARDS		
T0000648	269679	150	PUBLIC SECTOR		
T0000770	269680	150	BUREAUCRACY		
T0000791	269681	150	PUBLIC ENTERPRISES		
T0000885	269682	150	PUBLIC SECTOR STATISTICS		
T0009696	269683	150	MIXED ENTERPRISES		
T0001822	269684	150	PRIVATE SECTOR		
T0000649	269685	150	QUANTITY THEORY OF MONEY		
T0001075	269686	150	CIRCULAR VELOCITY OF MONEY		
T0001080	269687	150	MONEY		
T0001077	269688	150	MONETARY RESERVES		
T0001081	269689	150	MONEY SUPPLY		
T0000748	269690	150	REGIONAL DEVELOPMENT		
T0009637	269691	150	REGIONAL SCIENCE		
T0000725	269692	150	DOMESTIC ECONOMIC ASSISTANCE		
T0000651	269693	150	RISK		
T0000884	269694	150	PROBABILITY		
T0007219	269695	150	RISK MANAGEMENT		
T0000653	269696	150	SPECULATION		
T0000655	269697	150	UNCERTAINTY		
T0003073	269698	150	LAND SPECULATION		
T0001035	269699	150	ARBITRAGE		
T0009839	269700	150	FINANCIAL FUTURES MARKETS		
T0009844	269701	150	HEDGING		
T0001825	269702	150	PROFIT		
T0001030	269703	150	STOCK MARKETS		
T0001033	269704	150	STOCKS		
T0000654	269705	150	TIME-SERIES ANALYSIS		
T0000656	269706	150	VALUE		
T0002605	269707	150	PRICES		
T0000657	269708	150	WEALTH		
T0000686	269710	150	INCOME		
T0003248	269712	150	HEALTH ECONOMICS		
T0004347	269713	150	SOCIAL POLICY		
T0004352	269714	150	SOCIAL WELFARE		
T0000712	269715	150	WELFARE STATE		
T0000693	269717	150	SEASONAL VARIATIONS		
T0000663	269718	150	DEFLATION		
T0000667	269719	150	ECONOMIC CONDITIONS		
T0005671	269720	150	ECONOMIC FORECASTS		
T0000676	269721	150	ECONOMIC RECESSION		
T0000679	269722	150	ECONOMIC STABILIZATION		
T0000682	269723	150	ECONOMIC TRENDS		
T0000688	269724	150	INFLATION		
T0000694	269725	150	STAGFLATION		
T0003716	269726	150	UNEMPLOYMENT		
T0000687	269727	150	INTERNATIONAL COMPETITION		
T0000927	269728	150	UNFAIR COMPETITION		
T0005689	269729	150	ANTITRUST LAW		
T0006379	269730	150	ECONOMIC CONCENTRATION		
T0001838	269731	150	INDUSTRIAL TRUSTS		
T0000920	269732	150	MONOPOLIES		
T0000921	269733	150	OLIGOPOLIES		
T0000661	269734	150	COST OF LIVING		
T0003204	269736	150	FOOD PRICES		
T0006746	269737	150	HOUSING RENT		
T0006030	269738	150	LIVING CONDITIONS		
T0006801	269739	150	PURCHASING POWER		
T0004304	269740	150	STANDARD OF LIVING		
T0009443	269741	150	HOUSEHOLD EXPENDITURES		
T0000664	269744	150	DEPRECIATION		
T0001894	269745	150	ACCOUNTING		
T0001958	269746	150	CAPITAL GOODS		
T0000824	269747	150	CORPORATION TAX		
T0005660	269748	150	DEPRECIATION ALLOWANCES		
T0009100	269749	150	RESERVE ASSETS		
T0001074	269750	150	MONETARY ANALYSIS		
T0000677	269751	150	ECONOMIC RESEARCH		
T0002751	269752	150	BALANCE OF PAYMENTS ADJUSTMENT		
T0005928	269753	150	ECONOMIC ASPECTS		
T0000670	269754	150	ECONOMIC GROWTH		
T0000731	269755	150	ECONOMIC DEVELOPMENT		
T0006177	269756	150	DEVELOPMENT INDICATORS		
T0003250	269757	150	HEALTH INDICATORS		
T0010062	269758	150	HUMAN RIGHTS INDICATORS		
T0004301	269759	150	SOCIO-ECONOMIC INDICATORS		
T0010149	269760	150	HUMAN SETTLEMENTS INDICATORS		
T0000672	269761	150	ECONOMIC INTEGRATION		
T0002617	269764	150	COMMON MARKETS		
T0002618	269765	150	CUSTOMS UNIONS		
T0010060	269766	150	ECONOMIC UNIONS		
T0002637	269767	150	FREE TRADE AREAS		
T0006760	269768	150	INTERDEPENDENCE		
T0002649	269769	150	INTRAREGIONAL TRADE		
T0000673	269770	150	ECONOMIC LAG		
T0001484	269771	150	AGRICULTURAL PROJECTIONS		
T0002753	269772	150	BALANCE OF PAYMENTS PROJECTIONS		
T0000795	269773	150	BUDGET PROJECTIONS		
T0000875	269774	150	CAPITAL MOVEMENT PROJECTIONS		
T0002672	269775	150	TRADE PROJECTIONS		
T0003715	269779	150	UNDEREMPLOYMENT		
T0000681	269780	150	ECONOMIC SURVEYS		
T0000798	269781	150	FINANCIAL RESEARCH		
T0010046	269782	150	TRANSPORT RESEARCH		
T0006712	269783	150	DEVELOPMENT RESEARCH		
T0000691	269784	150	PRICE STABILIZATION		
T0009854	269785	150	MARKET STABILIZATION		
T0010100	269786	150	FINANCIAL LIBERALIZATION		
T0000683	269787	150	FULL EMPLOYMENT		
T0002702	269788	150	TRADE ADJUSTMENT ASSISTANCE		
T0004295	269789	150	SOCIAL STRUCTURE		
T0006429	269790	150	STRUCTURAL ADJUSTMENT		
T0009067	269791	150	HIDDEN ECONOMY		
T0009959	269793	150	SURVEYS		
T0004296	269794	150	SOCIAL SURVEYS		
T0003721	269795	150	WAGE SURVEYS		
T0009688	269796	150	DEVELOPMENT TRENDS		
T0003677	269797	150	EMPLOYMENT		
T0003699	269798	150	LABOUR SUPPLY		
T0003695	269799	150	LABOUR MARKET		
T0003680	269800	150	EMPLOYMENT POLICY		
T0000684	269801	150	GROSS DOMESTIC PRODUCT		
T0000685	269802	150	GROSS NATIONAL PRODUCT		
T0000812	269803	150	NATIONAL INCOME		
T0004205	269804	150	FAMILY INCOME		
T0003685	269805	150	GUARANTEED INCOME		
T0003761	269806	150	RETIREMENT INCOME		
T0004635	269807	150	ROYALTIES		
T0005726	269808	150	SALARIES		
T0003722	269809	150	WAGES		
T0009987	269810	150	FINANCIAL RESOURCES		
T0004333	269811	150	INCOME MAINTENANCE		
T0000807	269812	150	INCOME POLICY		
T0007905	269813	150	INCOME SOURCES		
T0000830	269814	150	INCOME TAX		
T0001071	269815	150	INTERNATIONAL MONETARY SITUATION		
T0000993	269816	150	FLOW OF FUNDS ACCOUNTING		
T0009910	269817	150	ENVIRONMENTAL ACCOUNTING		
T0004261	269818	150	SOCIAL ACCOUNTING		
T0000690	269819	150	PRICE CONTROLS		
T0003170	269820	150	RENT CONTROL		
T0002593	269821	150	BLACK MARKET		
T0000696	269822	150	WAGE-PRICE POLICY		
T0009772	269823	150	DEREGULATION		
T0002684	269824	150	COMMODITY CONTROL		
T0003720	269829	150	WAGE POLICY		
T0002644	269830	150	INDEXATION		
T0000732	269834	150	ECONOMIC PLANNING		
T0009677	269835	150	EAST-SOUTH TRADE		
T0000699	269836	150	DEVELOPING AREAS		
T0009725	269838	150	NEWLY INDUSTRIALIZED COUNTRIES		
T0009678	269839	150	NORTH-SOUTH TRADE		
T0000703	269840	150	DEVELOPING ISLAND COUNTRIES		
T0000708	269841	150	LEAST DEVELOPED COUNTRIES		
T0000709	269842	150	MOST SERIOUSLY AFFECTED COUNTRIES		
T0000711	269843	150	PETROLEUM IMPORTING DEVELOPING COUNTRIES		
T0000718	269844	150	DEVELOPMENT		
T0006726	269845	150	ECONOMIC GAP		
T0001815	269846	150	INDUSTRIALIZATION		
T0000730	269847	150	ECONOMIC COOPERATION AMONG DEVELOPING COUNTRIES		
T0000757	269848	150	TECHNICAL COOPERATION AMONG DEVELOPING COUNTRIES		
T0005641	269849	150	ISLANDS		
T0000705	269850	150	ECONOMIC COUNCILS		
T0000710	269852	150	PETROLEUM EXPORTING COUNTRIES		
T0009995	269853	150	PETROLEUM EXPORTS		
T0002279	269854	150	PETROLEUM INDUSTRY		
T0002654	269855	150	PETROLEUM PRICES		
T0006793	269856	150	PETROLEUM REVENUES		
T0006039	269857	150	PETROLEUM IMPORTS		
T0000713	269858	150	ABSORPTIVE CAPACITY		
T0001011	269859	150	INVESTMENTS		
T0000714	269860	150	ADVISORY SERVICES		
T0000716	269861	150	CONCESSIONS		
T0002622	269862	150	SAFEGUARD MEASURES		
T0000912	269863	150	FOREIGN DIRECT INVESTMENT		
T0006278	269864	150	OIL AND GAS LEASES		
T0000717	269865	150	COUNTERPART FUNDS		
T0000742	269866	150	LOCAL COST FINANCING		
T0004538	269870	150	CULTURAL DEVELOPMENT		
T0003542	269871	150	EDUCATIONAL DEVELOPMENT		
T0000751	269872	150	RURAL DEVELOPMENT		
T0004271	269873	150	SOCIAL DEVELOPMENT		
T0006711	269874	150	DEVELOPMENT ASPECTS		
T0005779	269875	150	DEVELOPMENT EDUCATION		
T0000930	269876	150	DEVELOPMENT FINANCE		
T0006206	269877	150	RIGHT TO DEVELOPMENT		
T0003955	269878	150	WOMEN IN DEVELOPMENT		
T0000719	269879	150	DEVELOPMENT ADMINISTRATION		
T0010015	269880	150	DEVELOPMENT POTENTIAL		
T0000789	269881	150	PUBLIC ADMINISTRATION		
T0001450	269882	150	AGRICULTURAL ADMINISTRATION		
T0000722	269883	150	DEVELOPMENT PLANNING		
T0006267	269884	150	DEVELOPMENT STRATEGIES		
T0000721	269885	150	DEVELOPMENT PERSONNEL		
T0005973	269886	150	PROJECT PERSONNEL		
T0000758	269887	150	TECHNICAL FIELD ADVISERS		
T0003816	269888	150	CONSULTANTS		
T0000737	269889	150	EXPERTS		
T0004544	269891	150	CULTURAL PLANNING		
T0000723	269892	150	DEVELOPMENT PLANS		
T0000724	269893	150	DEVELOPMENT POLICY		
T0003552	269894	150	EDUCATIONAL PLANNING		
T0003091	269895	150	REGIONAL PLANNING		
T0006819	269896	150	SCIENCE AND TECHNOLOGY PLANNING		
T0005988	269897	150	SECTORAL PLANNING		
T0004346	269898	150	SOCIAL PLANNING		
T0009052	269899	150	ENERGY PLANNING		
T0003092	269900	150	REGIONAL PLANS		
T0004708	269901	150	COMMUNICATION POLICY		
T0004546	269902	150	CULTURAL POLICY		
T0003553	269903	150	EDUCATIONAL POLICY		
T0001144	269904	150	ENVIRONMENTAL POLICY		
T0002842	269905	150	POPULATION POLICY		
T0006822	269906	150	SETTLEMENT POLICY		
T0000804	269907	150	GOVERNMENT LENDING		
T0003089	269908	150	PUBLIC WORKS		
T0000727	269909	150	ECONOMIC AGREEMENTS		
T0001056	269911	150	FOREIGN EXCHANGE AGREEMENTS		
T0002664	269912	150	TRADE AGREEMENTS		
T0009589	269913	150	INVESTMENT AGREEMENTS		
T0006066	269914	150	LICENCE AGREEMENTS		
T0001846	269915	150	INDUSTRIAL COOPERATION		
T0001460	269917	150	AGRICULTURAL DEVELOPMENT		
T0001850	269918	150	INDUSTRIAL DEVELOPMENT		
T0001119	269919	150	NATURAL RESOURCES DEVELOPMENT		
T0001129	269920	150	SUSTAINABLE DEVELOPMENT		
T0002094	269921	150	TOURISM DEVELOPMENT		
T0001120	269922	150	NATURAL RESOURCES POLICY		
T0010221	269923	150	REHABILITATION PROJECTS		
T0001478	269924	150	AGRICULTURAL PLANNING		
T0001808	269925	150	INDUSTRIAL PLANNING		
T0003703	269926	150	MANPOWER PLANNING		
T0001543	269927	150	RURAL PLANNING		
T0002318	269928	150	TRANSPORT PLANNING		
T0001479	269929	150	AGRICULTURAL POLICY		
T0000794	269930	150	BUDGETARY POLICY		
T0000979	269931	150	CREDIT POLICY		
T0000799	269932	150	FISCAL POLICY		
T0001809	269933	150	INDUSTRIAL POLICY		
T0001008	269934	150	INVESTMENT POLICY		
T0001076	269935	150	MONETARY POLICY		
T0009709	269936	150	TRANSPORT POLICY		
T0009586	269937	150	ECONOMY MEASURES		
T0009607	269938	150	ECONOMIC REFORM		
T0009802	269939	150	ECONOMIC CONVERSION		
T0000734	269940	150	ECONOMIC RIGHTS AND DUTIES OF STATES		
T0000736	269941	150	ECONOMIC ZONING		
T0003124	269942	150	ZONING		
T0010061	269943	150	FREE ECONOMIC ZONES		
T0007894	269944	150	GROUPS OF EXPERTS		
T0001005	269945	150	INVESTMENT ADVISERS		
T0000738	269946	150	INSTITUTION BUILDING		
T0006021	269947	150	INSTITUTIONAL MACHINERY		
T0000792	269948	150	PUBLIC INSTITUTIONS		
T0001542	269949	150	RURAL INSTITUTIONS		
T0004277	269950	150	SOCIAL INSTITUTIONS		
T0000739	269951	150	INTERNATIONAL ECONOMIC AND SOCIAL POLICY		
T0005604	269952	150	ECONOMIC RELATIONS		
T0000994	269953	150	FOREIGN INVESTMENTS		
T0001001	269954	150	INTERNATIONAL FINANCE		
T0000741	269955	150	INVESTMENT FOLLOW-UP		
T0000744	269960	150	PRE-INVESTMENT STUDIES		
T0005934	269961	150	FEASIBILITY STUDIES		
T0005961	269962	150	PROGRAMME EVALUATION		
T0005965	269963	150	PROJECT APPRAISAL		
T0000746	269964	150	PROJECT EVALUATION AND REVIEW TECHNIQUE		
T0005970	269965	150	PROJECT IMPLEMENTATION		
T0005972	269966	150	PROJECT MONITORING		
T0001933	269968	150	NETWORK ANALYSIS		
T0006045	269969	150	REGIONAL COMMISSIONS		
T0003112	269970	150	URBAN DEVELOPMENT		
T0000750	269971	150	RIVER BASIN DEVELOPMENT		
T0003926	269972	150	FLOOD CONTROL		
T0003927	269973	150	FLOODPLAIN MANAGEMENT		
T0001232	269974	150	RIVER BASINS		
T0001252	269975	150	WATER RESOURCES DEVELOPMENT		
T0009779	269976	150	LAKE BASIN DEVELOPMENT		
T0004326	269977	150	COMMUNITY DEVELOPMENT		
T0001538	269978	150	RURAL AREAS		
T0001541	269979	150	RURAL ELECTRIFICATION		
T0003713	269980	150	RURAL EMPLOYMENT		
T0003174	269981	150	RURAL HOUSING		
T0001883	269982	150	RURAL INDUSTRIES		
T0004255	269983	150	RURAL POVERTY		
T0005659	269984	150	RURAL-URBAN DIFFERENTIALS		
T0004355	269985	150	VOLUNTARY SERVICE		
T0000753	269986	150	SELF-HELP		
T0003175	269987	150	SELF-HELP HOUSING		
T0006162	269989	150	AGRICULTURAL TECHNICAL COOPERATION		
T0007861	269990	150	FELLOWSHIP HOLDERS		
T0001812	269991	150	INDUSTRIAL PROJECTS		
T0006035	269992	150	OPERATIONAL ACTIVITIES		
T0009134	269993	150	SECTORAL SUPPORT		
T0007866	269994	150	FOCAL POINTS		
T0000759	269995	150	ADMINISTRATIVE FEES		
T0000846	269996	150	REGISTRATION TAX		
T0006692	269997	150	ADMINISTRATIVE RECORDS		
T0006315	269998	150	GOVERNMENT DEPARTMENTS		
T0007196	269999	150	CENSUS DISTRICTS		
T0004634	270000	150	PUBLIC DOMAIN		
T0000767	270001	150	ADMINISTRATIVE REFORM		
T0000772	270002	150	CIVIL SERVICE REFORM		
T0001936	270003	150	ORGANIZATIONAL CHANGE		
T0001937	270004	150	ORGANIZATIONAL RESEARCH		
T0001941	270006	150	PERSONNEL MANAGEMENT		
T0009901	270007	150	CIVIL SERVANTS		
T0010089	270008	150	TOP STATE OFFICIALS		
T0004792	270009	150	INFORMATION		
T0003994	270010	150	FREEDOM OF INFORMATION		
T0000777	270011	150	GOVERNMENT MONOPOLIES		
T0000778	270012	150	GOVERNMENT PUBLICATIONS		
T0005975	270013	150	PUBLICATIONS		
T0004781	270014	150	DOCUMENTS		
T0004787	270015	150	GAZETTES		
T0000780	270016	150	GOVERNMENT PURCHASING		
T0006400	270017	150	PURCHASING		
T0002641	270018	150	IMPORT PROCUREMENT		
T0002659	270019	150	STATE TRADING		
T0000781	270020	150	LOTTERIES		
T0004891	270021	150	GAMBLING		
T0000782	270022	150	MULTINATIONAL PUBLIC CORPORATIONS		
T0006194	270023	150	MULTINATIONAL MARKETING ENTERPRISES		
T0000785	270024	150	MUNICIPAL SERVICES		
T0004137	270025	150	POLICE		
T0003086	270026	150	PUBLIC SERVICES		
T0009633	270028	150	PRIVATIZATION		
T0004186	270031	150	COMMUNITY PARTICIPATION		
T0004213	270032	150	GROUP DYNAMICS		
T0002727	270033	150	CUSTOMS ADMINISTRATION		
T0003538	270034	150	EDUCATIONAL ADMINISTRATION		
T0001843	270035	150	INDUSTRIAL ADMINISTRATION		
T0003785	270036	150	LABOUR ADMINISTRATION		
T0000852	270037	150	TAX ADMINISTRATION		
T0005913	270038	150	ADMINISTRATION		
T0005914	270039	150	ADMINISTRATIVE ASPECTS		
T0004164	270040	150	ADMINISTRATIVE SCIENCES		
T0009965	270041	150	URBAN MANAGEMENT		
T0002660	270044	150	STATE TRADING ENTERPRISES		
T0001821	270045	150	PRIVATE ENTERPRISES		
T0004582	270046	150	MUSEUMS		
T0006800	270047	150	PUBLIC LIBRARIES		
T0003628	270048	150	PUBLIC SCHOOLS		
T0009952	270049	150	PUBLIC BUILDINGS		
T0004732	270050	150	PUBLIC SPEAKING		
T0004013	270051	150	RIGHT OF ASSEMBLY		
T0006699	270052	150	BUDGETING		
T0000797	270053	150	DEFICIT FINANCING		
T0000802	270054	150	GOVERNMENT BUDGETING		
T0000813	270055	150	PROGRAMME BUDGETING		
T0000820	270056	150	ZERO BASE BUDGETING		
T0009424	270057	150	BUDGET DEFICITS		
T0000796	270058	150	CAPITAL BUDGET		
T0000966	270059	150	CAPITAL INVESTMENTS		
T0000817	270060	150	PUBLIC INVESTMENT		
T0002754	270061	150	COMPENSATORY FINANCING		
T0000814	270062	150	PUBLIC DEBT		
T0000865	270063	150	TAX RESEARCH		
T0000805	270065	150	GOVERNMENT SPENDING POLICY		
T0000818	270066	150	REVENUE-SHARING		
T0000871	270067	150	TAXATION		
T0000800	270068	150	GOVERNMENT ACCOUNTING		
T0000801	270070	150	GOVERNMENT AUDITING		
T0001896	270071	150	AUDITING		
T0000803	270072	150	GOVERNMENT FINANCIAL INSTITUTIONS		
T0000992	270073	150	FINANCIAL INSTITUTIONS		
T0000971	270074	150	CENTRAL BANKS		
T0000987	270075	150	FEDERAL RESERVE BANKS		
T0001013	270076	150	LOANS		
T0006754	270078	150	INCOME DISTRIBUTION STATISTICS		
T0004246	270079	150	POVERTY		
T0004281	270080	150	SOCIAL JUSTICE		
T0004349	270081	150	SOCIAL SECURITY		
T0000838	270083	150	LOCAL TAXATION		
T0003113	270084	150	URBAN ECONOMICS		
T0005920	270085	150	BUDGET		
T0003544	270086	150	EDUCATIONAL FINANCING		
T0007911	270087	150	MEDIUM-TERM PLANNING		
T0009701	270088	150	PROGRAMME EXPENDITURES		
T0009840	270089	150	DEBT CONVERSIONS		
T0000943	270090	150	DEBT MANAGEMENT		
T0009686	270091	150	DEBT RELIEF		
T0000944	270092	150	DEBT RENEGOTIATION		
T0000945	270093	150	DEBT RESTRUCTURING		
T0010014	270094	150	DEBT REPAYMENTS		
T0000946	270095	150	DEBT SERVICING		
T0000947	270096	150	EXTERNAL DEBT		
T0000819	270098	150	SUBSIDIES		
T0002736	270099	150	EXPORT SUBSIDIES		
T0003151	270100	150	HOUSING SUBSIDIES		
T0005646	270101	150	SHIPPING SUBSIDIES		
T0006755	270102	150	INDUSTRIAL FINANCING		
T0001009	270103	150	INVESTMENT PROMOTION		
T0009071	270104	150	INCENTIVES		
T0000821	270105	150	BUSINESS TAX		
T0000828	270106	150	EXCESS PROFITS TAX		
T0000841	270107	150	PAYROLL TAX		
T0000822	270108	150	CAPITAL GAINS TAX		
T0000969	270109	150	CAPITAL PRODUCTIVITY		
T0001906	270110	150	CORPORATION REPORTS		
T0000826	270111	150	DOUBLE TAXATION		
T0000829	270112	150	GIFTS		
T0005625	270113	150	CUSTOMS AND TRADITIONS		
T0000842	270114	150	PROGRESSIVE TAXATION		
T0007887	270115	150	STAFF ASSESSMENT		
T0007891	270116	150	TAX REIMBURSEMENT		
T0000831	270117	150	NON-PROFIT CORPORATIONS		
T0007821	270118	150	FOUNDATIONS		
T0001907	270119	150	CORPORATIONS		
T0000860	270120	150	TAX EXEMPTION		
T0005917	270121	150	ASSOCIATIONS		
T0000832	270122	150	INDIRECT TAXATION		
T0005594	270123	150	EXPENDITURE TAX		
T0000847	270124	150	SALES TAX		
T0000873	270125	150	VALUE ADDED TAX		
T0000836	270130	150	INVESTMENT TAX CREDIT		
T0000857	270131	150	TAX CREDITS		
T0000837	270132	150	LAND TAX		
T0000843	270133	150	PROPERTY TAX		
T0000848	270134	150	SINGLE TAX		
T0000849	270135	150	SOCIAL SECURITY CONTRIBUTIONS		
T0000874	270136	150	WITHHOLDING TAX		
T0001095	270138	150	CADASTRAL SURVEYS		
T0001270	270139	150	LAND		
T0003074	270140	150	LAND SUBDIVISION		
T0001528	270141	150	LAND TITLES		
T0003169	270142	150	REAL ESTATE BUSINESS		
T0003093	270143	150	RIPARIAN RIGHTS		
T0000851	270146	150	TAX ACCOUNTING		
T0000854	270147	150	TAX AUDITING		
T0000866	270148	150	TAX RETURNS		
T0000855	270149	150	TAX COLLECTION		
T0000853	270150	150	TAX AVOIDANCE		
T0000859	270153	150	TAX EVASION		
T0000861	270154	150	TAX HAVENS		
T0000858	270155	150	TAX DEDUCTIONS		
T0000862	270156	150	TAX INCENTIVES		
T0009150	270157	150	LAUNDERING OF FUNDS		
T0004651	270158	150	CHURCH FINANCE		
T0000869	270159	150	TAX SYSTEMS		
T0006380	270160	150	EXPORT INCENTIVES		
T0000864	270161	150	TAX REFORM		
T0000867	270162	150	TAX REVENUE ESTIMATING		
T0000868	270163	150	TAX REVENUES		
T0000870	270165	150	TAX TREATIES		
T0002628	270167	150	EXPORT TAXES		
T0002640	270168	150	IMPORT TAXES		
T0002716	270169	150	TARIFFS		
T0000968	270172	150	CAPITAL MOVEMENTS		
T0000876	270173	150	CENSUSES		
T0007199	270174	150	DATA COLLECTION		
T0006248	270175	150	AGRICULTURAL CENSUSES		
T0001836	270177	150	INDUSTRIAL CENSUSES		
T0002834	270178	150	POPULATION CENSUSES		
T0002851	270179	150	SAMPLE CENSUSES		
T0002783	270180	150	ENUMERATION		
T0002796	270181	150	HOUSEHOLD SURVEYS		
T0002852	270182	150	SAMPLE SURVEYS		
T0000877	270183	150	CONTROL THEORY		
T0001832	270184	150	AUTOMATION		
T0005124	270185	150	CYBERNETICS		
T0006104	270186	150	NUMERICAL CONTROL		
T0002150	270187	150	SYSTEMS ENGINEERING		
T0000881	270188	150	ERROR THEORY		
T0000883	270189	150	MATHEMATICAL STATISTICS		
T0000887	270190	150	REGRESSION ANALYSIS		
T0001488	270191	150	AGRICULTURAL STATISTICS		
T0001408	270192	150	ENERGY STATISTICS		
T0006100	270193	150	ENTERPRISE STATISTICS		
T0000990	270194	150	FINANCIAL STATISTICS		
T0001863	270195	150	INDUSTRIAL STATISTICS		
T0002303	270196	150	INSURANCE STATISTICS		
T0006767	270197	150	LAND USE STATISTICS		
T0002604	270198	150	PRICE AND QUANTITY STATISTICS		
T0006799	270199	150	PRODUCTIVITY STATISTICS		
T0006842	270200	150	TOURISM STATISTICS		
T0002679	270201	150	TRADE STATISTICS		
T0002319	270202	150	TRANSPORT STATISTICS		
T0000888	270203	150	SAMPLING		
T0000882	270204	150	ESTIMATION THEORY		
T0005710	270205	150	STOCHASTIC MODELS		
T0005126	270206	150	EXPERIMENTAL DESIGN		
T0001935	270207	150	OPERATIONS RESEARCH		
T0005668	270208	150	ORDER STATISTICS		
T0004972	270209	150	INFORMATION THEORY		
T0000886	270210	150	QUEUING THEORY		
T0010217	270211	150	EVENT HISTORY ANALYSIS		
T0002771	270213	150	CLUSTER SAMPLING		
T0005099	270214	150	BIOMETRY		
T0000889	270215	150	SIMULATION METHODS		
T0004964	270216	150	COMPUTER SIMULATION		
T0001912	270217	150	DELPHI METHOD		
T0005131	270218	150	MATHEMATICAL OPTIMIZATION		
T0004978	270219	150	SYSTEMS ANALYSIS		
T0000890	270220	150	STATISTICAL CLASSIFICATIONS		
T0006703	270221	150	CLASSIFICATION SYSTEMS		
T0000891	270222	150	STATISTICAL DECISION		
T0005698	270223	150	DECISION-MAKING		
T0000893	270224	150	STATISTICAL ORGANIZATIONS		
T0000895	270225	150	STATISTICAL SERVICES		
T0000894	270226	150	STATISTICAL SERIES		
T0006232	270227	150	MONOGRAPHIC SERIES		
T0006026	270228	150	INFORMATION SERVICES		
T0002777	270229	150	DEMOGRAPHIC STATISTICS		
T0005673	270230	150	ENVIRONMENTAL STATISTICS		
T0006820	270231	150	SCIENCE AND TECHNOLOGY STATISTICS		
T0004293	270232	150	SOCIAL STATISTICS		
T0006836	270233	150	STATISTICAL DATA		
T0003883	270234	150	STATISTICIANS		
T0000897	270235	150	STOCHASTIC DIFFERENTIAL EQUATIONS		
T0005125	270236	150	DIFFERENTIAL EQUATIONS		
T0000898	270237	150	CONSUMER COOPERATIVES		
T0000907	270238	150	COOPERATIVES		
T0000975	270240	150	CREDIT		
T0000976	270241	150	CREDIT CARDS		
T0010031	270242	150	HOUSEHOLD DEBT		
T0001018	270243	150	PERSONAL FINANCE		
T0001019	270244	150	PERSONAL LOANS		
T0000900	270245	150	CONSUMER EDUCATION		
T0000901	270246	150	CONSUMER PROTECTION		
T0003611	270247	150	HOME ECONOMICS		
T0003656	270248	150	NON-FORMAL EDUCATION		
T0010022	270250	150	FOOD INSPECTION		
T0002035	270251	150	PACKAGING		
T0010077	270252	150	PRODUCER-CONSUMER GROUPS		
T0000906	270253	150	COOPERATIVE MOVEMENTS		
T0000980	270254	150	CREDIT UNIONS		
T0001847	270255	150	INDUSTRIAL COOPERATIVES		
T0001540	270256	150	RURAL COOPERATIVES		
T0003134	270257	150	COOPERATIVE HOUSING		
T0000908	270258	150	ACCOUNTING AND REPORTING		
T0001919	270260	150	FINANCIAL STATEMENTS		
T0009849	270261	150	INTANGIBLE ASSETS		
T0000914	270262	150	ILLICIT PAYMENTS		
T0004081	270263	150	BRIBERY		
T0007850	270264	150	COLLUSIVE TENDERING		
T0001908	270265	150	CORPORATE CORRUPTION		
T0000910	270266	150	CARTELS		
T0002453	270267	150	LINER CONFERENCES		
T0001874	270268	150	PRODUCERS ASSOCIATIONS		
T0000911	270269	150	CONGLOMERATE CORPORATIONS		
T0000913	270270	150	HOLDING COMPANIES		
T0010143	270271	150	FOREIGN PORTFOLIO INVESTMENT		
T0000916	270272	150	INTERNATIONAL COMMERCIAL TRANSACTIONS		
T0010229	270273	150	STRATEGIC BUSINESS ALLIANCES		
T0006274	270274	150	MONOPSONY		
T0002677	270275	150	TRADE REGULATION		
T0009576	270279	150	TRANSNATIONAL BANKS		
T0009142	270280	150	AFFILIATE CORPORATIONS		
T0009719	270281	150	EXPATRIATE WORKERS		
T0001870	270282	150	MULTINATIONAL INDUSTRIAL PROJECTS		
